,B_mag_0_0,G_mag_0_0,H_mag_0_0,J_mag_0_0,K_mag_0_0,Kepler_mag_0_0,Teff_0_0,V_mag_0_0,W1_mag_0_0,W2_mag_0_0,W3_mag_0_0,age_0_0,g_mag_0_0,i_mag_0_0,logL_0_0,logg_0_0,mass_0_0,r_mag_0_0,radius_0_0,z_mag_0_0,age_0,feh_0,distance_0,AV_0,B_mag,G_mag,H_mag,J_mag,K_mag,Kepler_mag,V_mag,W1_mag,W2_mag,W3_mag,g_mag,i_mag,r_mag,z_mag,lnprob
27,16.0237943011,14.260518907,11.7912941272,12.3949453222,11.6363512136,14.2973152848,4734.33042928,14.8394070725,11.511235057,11.4798841734,11.6304354557,10.045697069,15.4972859215,13.9318541067,-0.967525638259,4.78064827262,0.524067887314,14.4192047307,0.488184191952,13.6197590474,10.045697069,-1.59708808854,186.643202319,0.979531172726,16.0237943011,14.260518907,11.7912941272,12.3949453222,11.6363512136,14.2973152848,14.8394070725,11.511235057,11.4798841734,11.6304354557,15.4972859215,13.9318541067,14.4192047307,13.6197590474,-167.226579381
28,16.0515345637,14.2540862326,11.7532968495,12.3599224629,11.5898744441,14.2869784879,4641.7910673,14.8408014965,11.4545509637,11.4170482459,11.5515822368,10.0585826669,15.5165417486,13.9091696439,-1.03809019832,4.79961279519,0.505617487229,14.4091219632,0.469157560727,13.5901632886,10.0585826669,-1.70123051352,172.226581517,0.939802553313,16.0515345637,14.2540862326,11.7532968495,12.3599224629,11.5898744441,14.2869784879,14.8408014965,11.4545509637,11.4170482459,11.5515822368,15.5165417486,13.9091696439,14.4091219632,13.5901632886,-167.19845645
29,16.0509775438,14.2672021943,11.8091325144,12.3862992563,11.6370479808,14.3015689212,4656.31930255,14.8538479704,11.4858391686,11.4309383972,11.5647944861,10.1327049972,15.524908912,13.9223099066,-1.07616541384,4.8283006174,0.486320185248,14.4272635959,0.445168999418,13.6010365936,10.1327049972,-2.09943497857,166.001293871,0.942301389147,16.0509775438,14.2672021943,11.8091325144,12.3862992563,11.6370479808,14.3015689212,14.8538479704,11.4858391686,11.4309383972,11.5647944861,15.524908912,13.9223099066,14.4272635959,13.6010365936,-167.173784406
30,16.0282988147,14.2600039634,11.7640516711,12.3865485849,11.6138692561,14.2928766981,4699.57305699,14.8359305915,11.4979146797,11.4766230862,11.6164577771,10.0839925445,15.4980662924,13.9286694,-0.960998906572,4.76357928537,0.527884799979,14.4113540265,0.499682350757,13.6189253064,10.0839925445,-1.3894433493,189.239818324,0.945985891275,16.0282988147,14.2600039634,11.7640516711,12.3865485849,11.6138692561,14.2928766981,14.8359305915,11.4979146797,11.4766230862,11.6164577771,15.4980662924,13.9286694,14.4113540265,13.6189253064,-167.164002614
31,16.0520016457,14.2649947543,11.7753676065,12.3781746255,11.6106740943,14.2928797695,4610.26696045,14.843107352,11.4728568169,11.4334585158,11.5542267106,10.0026983423,15.5182331304,13.9172036229,-1.06738155188,4.81282508026,0.49876686894,14.4134614358,0.458934104907,13.6020344666,10.0026983423,-1.74980968844,169.630999211,0.887555168657,16.0520016457,14.2649947543,11.7753676065,12.3781746255,11.6106740943,14.2928797695,14.843107352,11.4728568169,11.4334585158,11.5542267106,15.5182331304,13.9172036229,14.4134614358,13.6020344666,-167.115960555
32,16.0260497235,14.2598453699,11.8039710513,12.3935859669,11.6427363991,14.2971495753,4724.38464777,14.8415735703,11.5072338604,11.4657137673,11.6152829102,10.0115891488,15.5015649554,13.9273866294,-0.99813215619,4.79921677679,0.513935530848,14.421056879,0.473216640034,13.6123794939,10.0115891488,-1.8091559704,180.094312393,0.978738105283,16.0260497235,14.2598453699,11.8039710513,12.3935859669,11.6427363991,14.2971495753,14.8415735703,11.5072338604,11.4657137673,11.6152829102,15.5015649554,13.9273866294,14.421056879,13.6123794939,-167.083673352
33,16.0670476498,14.2653888385,11.777481437,12.3695871376,11.6063463015,14.2959895185,4606.00908566,14.8523332672,11.4589885808,11.4105279374,11.5346942922,10.042609979,15.5326144903,13.9140476728,-1.09398120646,4.82913066904,0.486556442725,14.4195489014,0.444851801343,13.5925511291,10.042609979,-1.92255271741,163.320040001,0.910440175143,16.0670476498,14.2653888385,11.777481437,12.3695871376,11.6063463015,14.2959895185,14.8523332672,11.4589885808,11.4105279374,11.5346942922,15.5326144903,13.9140476728,14.4195489014,13.5925511291,-167.080747925
34,16.0762338359,14.2718546471,11.7992344124,12.3748160576,11.6221887285,14.3078010418,4634.73920375,14.8685066191,11.4648318028,11.4050362095,11.5383101989,10.0526482327,15.5476678931,13.9212864007,-1.10787077646,4.84570489835,0.480395468,14.4353200086,0.433671693438,13.5935222155,10.0526482327,-2.2246736779,159.301897945,0.95556971981,16.0762338359,14.2718546471,11.7992344124,12.3748160576,11.6221887285,14.3078010418,14.8685066191,11.4648318028,11.4050362095,11.5383101989,15.5476678931,13.9212864007,14.4353200086,13.5935222155,-167.053210563
35,16.0250903086,14.2567865609,11.7629843526,12.3853596808,11.6148435433,14.2942083643,4743.12100178,14.83695979,11.5019983159,11.4828133656,11.635573805,10.1036885019,15.4954744481,13.9317172365,-0.925797573533,4.74950672417,0.533780242293,14.4140014891,0.510671897808,13.6205291829,10.1036885019,-1.33867915508,194.813924982,0.992050307483,16.0250903086,14.2567865609,11.7629843526,12.3853596808,11.6148435433,14.2942083643,14.83695979,11.5019983159,11.4828133656,11.635573805,15.4954744481,13.9317172365,14.4140014891,13.6205291829,-167.02780818
36,16.0291896096,14.2557088831,11.7506015339,12.3785009237,11.6026234204,14.2912292499,4719.40544132,14.835533031,11.4908333869,11.4735894561,11.6209398454,10.0802146411,15.4973840892,13.9272902215,-0.937843410797,4.75361265592,0.533163369042,14.4099927336,0.507969805637,13.6162510657,10.0802146411,-1.30704261397,192.612096499,0.975627836286,16.0291896096,14.2557088831,11.7506015339,12.3785009237,11.6026234204,14.2912292499,14.835533031,11.4908333869,11.4735894561,11.6209398454,15.4973840892,13.9272902215,14.4099927336,13.6162510657,-167.025743554
37,16.0765757133,14.2817690291,11.7768206124,12.3896205871,11.6178477892,14.3178869677,4679.64349524,14.8705034342,11.4892800957,11.4572253784,11.6022528948,10.1343385295,15.5422436116,13.9426797829,-0.997759340943,4.78042376078,0.512472099774,14.4401121151,0.482877875087,13.624051917,10.1343385295,-1.58419837198,181.310069786,0.974769727067,16.0765757133,14.2817690291,11.7768206124,12.3896205871,11.6178477892,14.3178869677,14.8705034342,11.4892800957,11.4572253784,11.6022528948,15.5422436116,13.9426797829,14.4401121151,13.624051917,-166.984099934
38,16.086819517,14.2786521235,11.7356580281,12.3721541307,11.5820714541,14.3116878701,4644.04355289,14.8684834885,11.4643701676,11.4441721321,11.580158487,10.0006094541,15.5473766482,13.9358338577,-0.992709321882,4.77133868828,0.519625491749,14.4304030204,0.49134886176,13.6180493108,10.0006094541,-1.35185944171,182.622193019,0.951294558536,16.086819517,14.2786521235,11.7356580281,12.3721541307,11.5820714541,14.3116878701,14.8684834885,11.4643701676,11.4441721321,11.580158487,15.5473766482,13.9358338577,14.4304030204,13.6180493108,-166.963498791
39,16.0748035944,14.2570593428,11.7652082986,12.3511752522,11.591105931,14.2955550653,4648.11517694,14.8586058717,11.4393841479,11.3857568767,11.5290611925,10.066460472,15.5405773722,13.9079236534,-1.07649392614,4.82836499284,0.49110704031,14.423091877,0.447321381823,13.5784326152,10.066460472,-2.03442701069,162.692250481,0.987835602876,16.0748035944,14.2570593428,11.7652082986,12.3511752522,11.591105931,14.2955550653,14.8586058717,11.4393841479,11.3857568767,11.5290611925,15.5405773722,13.9079236534,14.423091877,13.5784326152,-166.932681313
40,16.0380150161,14.2551561349,11.8018023302,12.3758150036,11.6299996875,14.2931351797,4688.25128615,14.8464164529,11.4786532305,11.4223467124,11.5653699531,10.0242569388,15.5148499189,13.9134662341,-1.06032692293,4.83164577634,0.496125584924,14.4201949481,0.447906121552,13.5905761324,10.0242569388,-2.16262703096,166.757958635,0.976364479711,16.0380150161,14.2551561349,11.8018023302,12.3758150036,11.6299996875,14.2931351797,14.8464164529,11.4786532305,11.4223467124,11.5653699531,15.5148499189,13.9134662341,14.4201949481,13.5905761324,-166.890658049
41,16.05881786,14.2721166813,11.7967701463,12.3880720286,11.6293832426,14.3045953893,4645.72968146,14.8556849698,11.4864212563,11.4406462982,11.5728480153,10.0710271521,15.5281034212,13.9274870332,-1.05781049706,4.81454065441,0.499041342212,14.4279817418,0.458154556099,13.608961934,10.0710271521,-1.877850143,170.453499073,0.929893778148,16.05881786,14.2721166813,11.7967701463,12.3880720286,11.6293832426,14.3045953893,14.8556849698,11.4864212563,11.4406462982,11.5728480153,15.5281034212,13.9274870332,14.4279817418,13.608961934,-166.876056409
42,16.1012174336,14.2747378066,11.7317041368,12.3561929183,11.5694759127,14.3087938907,4616.97198438,14.8722355535,11.4388934893,11.4076471633,11.5430185216,10.0086222773,15.5587409047,13.92468233,-1.03814148826,4.79417679962,0.507836060177,14.4305395303,0.473137577909,13.6003714211,10.0086222773,-1.54750146305,172.32388168,0.956657152924,16.1012174336,14.2747378066,11.7317041368,12.3561929183,11.5694759127,14.3087938907,14.8722355535,11.4388934893,11.4076471633,11.5430185216,15.5587409047,13.92468233,14.4305395303,13.6003714211,-166.84666885
43,16.0557827099,14.2708133232,11.7562376416,12.3819375923,11.6013525638,14.2991625009,4629.99802765,14.8481260099,11.4796197495,11.4549070915,11.5792600419,10.1349739513,15.521088462,13.927899752,-1.01026788624,4.77416490596,0.511635736385,14.4168252078,0.485972905661,13.6159518336,10.1349739513,-1.43952344742,181.042262331,0.89930174005,16.0557827099,14.2708133232,11.7562376416,12.3819375923,11.6013525638,14.2991625009,14.8481260099,11.4796197495,11.4549070915,11.5792600419,15.521088462,13.927899752,14.4168252078,13.6159518336,-166.829090365
44,16.0969063201,14.2749196163,11.7869693369,12.3648322238,11.6081129982,14.3139255141,4636.18305245,14.8812860879,11.4491617496,11.3882904365,11.5276912785,10.0143289437,15.5657835593,13.9221967294,-1.10996723743,4.84958826386,0.482206002129,14.4430237508,0.432549932115,13.5893606054,10.0143289437,-2.24913781425,157.552185779,0.986201786118,16.0969063201,14.2749196163,11.7869693369,12.3648322238,11.6081129982,14.3139255141,14.8812860879,11.4491617496,11.3882904365,11.5276912785,15.5657835593,13.9221967294,14.4430237508,13.5893606054,-166.809989496
45,16.0771345743,14.27265785,11.7463615095,12.3695468724,11.5865205037,14.3021488141,4607.97491901,14.8579442038,11.4582731351,11.4286297465,11.5533744389,10.051698665,15.5384709504,13.924158768,-1.03919869465,4.79038586325,0.503850830556,14.4215624449,0.473338828936,13.6065706602,10.051698665,-1.51755413727,174.351465143,0.90968160678,16.0771345743,14.27265785,11.7463615095,12.3695468724,11.5865205037,14.3021488141,14.8579442038,11.4582731351,11.4286297465,11.5533744389,15.5384709504,13.924158768,14.4215624449,13.6065706602,-166.808502893
46,16.0591508538,14.2699019901,11.784881115,12.38229609,11.6182555888,14.2999022864,4621.75884532,14.8512599886,11.4772004141,11.4343008816,11.5599305699,10.1061379201,15.5261569484,13.9226943236,-1.06493143043,4.80982172404,0.493367723863,14.4219346454,0.458024363058,13.6052900883,10.1061379201,-1.8001709509,169.706622428,0.906685292133,16.0591508538,14.2699019901,11.784881115,12.38229609,11.6182555888,14.2999022864,14.8512599886,11.4772004141,11.4343008816,11.5599305699,15.5261569484,13.9226943236,14.4219346454,13.6052900883,-166.80359673
47,16.0540546273,14.2544333397,11.7867336058,12.3621117977,11.6121078342,14.293563747,4672.29686923,14.852781976,11.4576932492,11.3994671771,11.5431534832,10.013537397,15.5275862391,13.9088285537,-1.07660542621,4.83795099039,0.491792154406,14.4217060462,0.442720239843,13.5812996996,10.013537397,-2.20039642753,162.741503663,0.988160508137,16.0540546273,14.2544333397,11.7867336058,12.3621117977,11.6121078342,14.293563747,14.852781976,11.4576932492,11.3994671771,11.5431534832,15.5275862391,13.9088285537,14.4217060462,13.5812996996,-166.786974219
48,16.0406791286,14.2679886985,11.7780380346,12.3915972151,11.6227406185,14.3001880872,4679.30390827,14.8447382269,11.4985910548,11.470155102,11.6069803171,10.0820165456,15.5096377442,13.9319172194,-0.992698412062,4.7791097826,0.516285420699,14.4199588818,0.485404852451,13.6203362753,10.0820165456,-1.51541086323,183.435749435,0.936099428705,16.0406791286,14.2679886985,11.7780380346,12.3915972151,11.6227406185,14.3001880872,14.8447382269,11.4985910548,11.470155102,11.6069803171,15.5096377442,13.9319172194,14.4199588818,13.6203362753,-166.775228348
49,16.047536285,14.2579093957,11.7422655567,12.3665033537,11.5866337606,14.2880114311,4639.26562739,14.8385267048,11.4638703204,11.4382260917,11.5672149646,10.0230730545,15.5120478156,13.915482775,-1.01140079861,4.78246263767,0.51860429275,14.4066141349,0.484619415021,13.6017438402,10.0230730545,-1.47037587457,178.910797464,0.917528522022,16.047536285,14.2579093957,11.7422655567,12.3665033537,11.5866337606,14.2880114311,14.8385267048,11.4638703204,11.4382260917,11.5672149646,15.5120478156,13.915482775,14.4066141349,13.6017438402,-166.737482114
50,16.033364166,14.2658766206,11.7875329942,12.3953817983,11.6322979813,14.3006159749,4709.26348851,14.8438484742,11.507396717,11.477127379,11.6215078593,10.0849494162,15.5049065879,13.9337685595,-0.978528692685,4.77843712742,0.520362560375,14.4216060013,0.487695256438,13.6218548943,10.0849494162,-1.56587104007,185.425565526,0.959976137152,16.033364166,14.2658766206,11.7875329942,12.3953817983,11.6322979813,14.3006159749,14.8438484742,11.507396717,11.477127379,11.6215078593,15.5049065879,13.9337685595,14.4216060013,13.6218548943,-166.724919981
51,16.0402801542,14.256283114,11.7840789087,12.3747578504,11.6174281557,14.2895174209,4657.14281009,14.8398391362,11.4752863661,11.429837081,11.5645623349,10.0336990198,15.5105727063,13.9133009302,-1.05102911363,4.8153927078,0.504586144564,14.4130299502,0.460241080741,13.595182037,10.0336990198,-1.87793288949,170.319903378,0.93732617924,16.0402801542,14.256283114,11.7840789087,12.3747578504,11.6174281557,14.2895174209,14.8398391362,11.4752863661,11.429837081,11.5645623349,15.5105727063,13.9133009302,14.4130299502,13.595182037,-166.701856716
52,16.027892905,14.2574963412,11.7987842673,12.3872415012,11.6352851721,14.2931662536,4700.35980479,14.8393600144,11.4966550186,11.4527415644,11.5962405769,10.0819758627,15.5026154793,13.9211827353,-1.01712882959,4.80290550523,0.50708752405,14.4169704666,0.468061353806,13.6053351248,10.0819758627,-1.85476414396,176.560676213,0.960945806354,16.027892905,14.2574963412,11.7987842673,12.3872415012,11.6352851721,14.2931662536,14.8393600144,11.4966550186,11.4527415644,11.5962405769,15.5026154793,13.9211827353,14.4169704666,13.6053351248,-166.664905991
53,16.0728490477,14.2788292677,11.7904856424,12.3891524381,11.6257617099,14.3144807618,4667.95722062,14.8676465853,11.4875732651,11.4463379407,11.5883989363,10.133434653,15.5403575962,13.9368429951,-1.02808620917,4.79783153944,0.501180614605,14.4382830356,0.468053434823,13.6166011425,10.133434653,-1.75946972125,175.336887516,0.964786842166,16.0728490477,14.2788292677,11.7904856424,12.3891524381,11.6257617099,14.3144807618,14.8676465853,11.4875732651,11.4463379407,11.5883989363,15.5403575962,13.9368429951,14.4382830356,13.6166011425,-166.661317258
54,16.0597486441,14.2694707906,11.7747640313,12.3797980615,11.6103892811,14.2978722918,4610.57222998,14.8492638039,11.47336181,11.4347560879,11.5566917854,10.0684381467,15.5253828706,13.9214655297,-1.06228794751,4.80677854172,0.493254590939,14.4185235214,0.45957920697,13.6055030019,10.0684381467,-1.7237299692,170.652276562,0.893146730671,16.0597486441,14.2694707906,11.7747640313,12.3797980615,11.6103892811,14.2978722918,14.8492638039,11.47336181,11.4347560879,11.5566917854,15.5253828706,13.9214655297,14.4185235214,13.6055030019,-166.655328708
55,16.0688979684,14.259519612,11.7187994438,12.3526131405,11.5641405415,14.293356556,4647.8115233,14.8506237222,11.4446452602,11.4226564351,11.5606434886,10.0803221496,15.5295421379,13.9167368406,-0.992886806452,4.77020478342,0.519044127771,14.4128196973,0.49171541512,13.5979629081,10.0803221496,-1.38243738023,180.647255195,0.958420119205,16.0688979684,14.259519612,11.7187994438,12.3526131405,11.5641405415,14.293356556,14.8506237222,11.4446452602,11.4226564351,11.5606434886,15.5295421379,13.9167368406,14.4128196973,13.5979629081,-166.64838122
56,16.0545160209,14.2747771426,11.7800798988,12.3940279826,11.6246745122,14.3098693545,4696.24425746,14.8569611603,11.5006975724,11.4722517516,11.6166887743,10.0602889268,15.5226703255,13.9400368394,-0.982145909832,4.77748080252,0.521563778012,14.4308344533,0.488795708451,13.62582901,10.0602889268,-1.51688748658,184.812531257,0.965778216562,16.0545160209,14.2747771426,11.7800798988,12.3940279826,11.6246745122,14.3098693545,14.8569611603,11.5006975724,11.4722517516,11.6166887743,15.5226703255,13.9400368394,14.4308344533,13.62582901,-166.618585474
57,16.037335162,14.2538973761,11.7978355134,12.3738585017,11.6267113975,14.2919476888,4689.15176859,14.845171018,11.4765419531,11.4214436563,11.5652545097,10.1236940047,15.5136369266,13.9124064122,-1.05310588271,4.82248938073,0.494456792241,14.418883018,0.451890860055,13.5897442233,10.1236940047,-2.12247780956,167.970978999,0.977757675091,16.037335162,14.2538973761,11.7978355134,12.3738585017,11.6267113975,14.2919476888,14.845171018,11.4765419531,11.4214436563,11.5652545097,15.5136369266,13.9124064122,14.418883018,13.5897442233,-166.567370518
58,16.07742458,14.260189833,11.7123161136,12.3477097503,11.5574667481,14.2962468572,4656.80285073,14.856069487,11.4382381681,11.4166976712,11.5603443654,10.068621706,15.5365219248,13.9178275051,-0.985819722631,4.76806098099,0.521842471889,14.4165779013,0.49425753064,13.5966071134,10.068621706,-1.37196639279,181.028955545,0.981753859055,16.07742458,14.260189833,11.7123161136,12.3477097503,11.5574667481,14.2962468572,14.856069487,11.4382381681,11.4166976712,11.5603443654,15.5365219248,13.9178275051,14.4165779013,13.5966071134,-166.509911024
59,16.06202541,14.2629833055,11.714491183,12.3641231242,11.5704291127,14.2994140382,4701.66161674,14.8520031254,11.4678534903,11.4607538285,11.607681703,10.1320101879,15.5237117434,13.9312534117,-0.911045251857,4.7281800661,0.543016603382,14.4164027704,0.527874393665,13.6168213693,10.1320101879,-1.09079592706,197.811119113,0.991852206568,16.06202541,14.2629833055,11.714491183,12.3641231242,11.5704291127,14.2994140382,14.8520031254,11.4678534903,11.4607538285,11.607681703,15.5237117434,13.9312534117,14.4164027704,13.6168213693,-166.495556685
60,16.0405617202,14.2687782903,11.7732718179,12.3937001506,11.6223422048,14.3035769672,4711.37751837,14.8478695763,11.5052326493,11.4826806662,11.6275522735,10.0860906311,15.5101039552,13.9383512797,-0.95671638394,4.76406243629,0.526897771183,14.4231093534,0.498937373842,13.6268389706,10.0860906311,-1.41311366716,190.038599788,0.964888370134,16.0405617202,14.2687782903,11.7732718179,12.3937001506,11.6223422048,14.3035769672,14.8478695763,11.5052326493,11.4826806662,11.6275522735,15.5101039552,13.9383512797,14.4231093534,13.6268389706,-166.420008066
61,16.0251043486,14.2586870966,11.8023186538,12.3923566152,11.6415780547,14.2969829193,4733.47766716,14.8414409081,11.5068214693,11.4657885017,11.618421016,10.1171980051,15.5007555909,13.9274797939,-0.987197158678,4.78951156239,0.51277024458,14.4212426955,0.477990979533,13.6120054499,10.1171980051,-1.78739779219,181.833700922,0.989092932848,16.0251043486,14.2586870966,11.8023186538,12.3923566152,11.6415780547,14.2969829193,14.8414409081,11.5068214693,11.4657885017,11.618421016,15.5007555909,13.9274797939,14.4212426955,13.6120054499,-166.398281708
62,16.0817118174,14.2603167055,11.7076388767,12.3451091911,11.5535025827,14.2980826331,4668.004928,14.8593803257,11.4357150405,11.4154174208,11.5636479245,10.0654839437,15.5402634959,13.9192700942,-0.975013659145,4.76400733719,0.525006143052,14.4188758086,0.498072539441,13.5966601854,10.0654839437,-1.34500821069,182.440508402,0.999879438289,16.0817118174,14.2603167055,11.7076388767,12.3451091911,11.5535025827,14.2980826331,14.8593803257,11.4357150405,11.4154174208,11.5636479245,15.5402634959,13.9192700942,14.4188758086,13.5966601854,-166.396287354
63,16.0732119533,14.2789862985,11.7534762196,12.3849492555,11.602099524,14.3144063915,4686.44174547,14.8662721834,11.4865326777,11.4669699888,11.6114884231,10.0724527745,15.5373067779,13.9434882655,-0.963160878087,4.76128180598,0.52866599134,14.4338135484,0.501376365691,13.6276409565,10.0724527745,-1.3435433493,188.438935577,0.974613571366,16.0732119533,14.2789862985,11.7534762196,12.3849492555,11.602099524,14.3144063915,14.8662721834,11.4865326777,11.4669699888,11.6114884231,15.5373067779,13.9434882655,14.4338135484,13.6276409565,-166.387844802
64,16.0654087741,14.2736692916,11.77822089,12.3834997735,11.6145392547,14.3041345484,4627.84383234,14.8559186597,11.4785330232,11.44059272,11.5686332711,10.0274742174,15.5310145309,13.9276739401,-1.05093155688,4.80620430656,0.505835787715,14.4254103061,0.465711215611,13.6107809485,10.0274742174,-1.71593569428,172.37131687,0.914773033527,16.0654087741,14.2736692916,11.77822089,12.3834997735,11.6145392547,14.3041345484,14.8559186597,11.4785330232,11.44059272,11.5686332711,15.5310145309,13.9276739401,14.4254103061,13.6107809485,-166.374117102
65,16.0658430959,14.2745003427,11.7636609383,12.382376378,11.605458239,14.3051214103,4636.67024521,14.8562777679,11.478492827,11.4489583204,11.5786673899,10.0775134648,15.5303863925,13.9309156454,-1.02110984886,4.78608146257,0.509919923577,14.424721616,0.478546708491,13.6157472463,10.0775134648,-1.52715160524,178.139831807,0.920411064748,16.0658430959,14.2745003427,11.7636609383,12.382376378,11.605458239,14.3051214103,14.8562777679,11.478492827,11.4489583204,11.5786673899,15.5303863925,13.9309156454,14.424721616,13.6157472463,-166.324174243
66,16.0370026262,14.2656254186,11.7642363638,12.3902181897,11.6159009772,14.3012112037,4721.4612531,14.8447290712,11.5032886821,11.4851084433,11.632633736,10.127229766,15.5057942234,13.9375810337,-0.93694834398,4.75087787358,0.52971237873,14.4201784251,0.507919864738,13.6267372731,10.127229766,-1.32148405695,193.774721988,0.975012190353,16.0370026262,14.2656254186,11.7642363638,12.3902181897,11.6159009772,14.3012112037,14.8447290712,11.5032886821,11.4851084433,11.632633736,15.5057942234,13.9375810337,14.4201784251,13.6267372731,-166.298760397
67,16.0405863578,14.2599503829,11.7620381634,12.3764367003,11.6041739353,14.289750424,4643.73247352,14.8373411073,11.4767899045,11.4462451217,11.5746627079,10.0670288826,15.5076617969,13.9182173774,-1.01981333653,4.78743702153,0.510897585869,14.4090911564,0.478258270174,13.6054256163,10.0670288826,-1.55886981196,177.909114884,0.910911901846,16.0405863578,14.2599503829,11.7620381634,12.3764367003,11.6041739353,14.289750424,14.8373411073,11.4767899045,11.4462451217,11.5746627079,15.5076617969,13.9182173774,14.4090911564,13.6054256163,-166.262294633
68,16.109097293,14.281626974,11.7472203418,12.3640397625,11.5827134026,14.3183233081,4634.77600827,14.8825233509,11.4481170301,11.4124799876,11.5547201135,10.1225922442,15.5680001229,13.9329273379,-1.03300112147,4.79146366968,0.50356859373,14.4419320604,0.472619414242,13.6063572576,10.1225922442,-1.63634479193,172.964198786,0.980633469385,16.109097293,14.281626974,11.7472203418,12.3640397625,11.5827134026,14.3183233081,14.8825233509,11.4481170301,11.4124799876,11.5547201135,15.5680001229,13.9329273379,14.4419320604,13.6063572576,-166.255265799
69,16.0686957144,14.2546099488,11.7487880054,12.3499051772,11.5814498411,14.2923201551,4656.7614342,14.8524652912,11.4406539881,11.3979254323,11.5433232756,10.0894118804,15.5322152872,13.9087960714,-1.040066218,4.80543175559,0.502203886398,14.4174394968,0.464449212711,13.5832125822,10.0894118804,-1.7942122629,169.668516546,0.986257556444,16.0686957144,14.2546099488,11.7487880054,12.3499051772,11.5814498411,14.2923201551,14.8524652912,11.4406539881,11.3979254323,11.5433232756,15.5322152872,13.9087960714,14.4174394968,13.5832125822,-166.224284863
70,16.0438319782,14.2621728608,11.7832141804,12.3809164044,11.6191189275,14.2936199212,4648.11114528,14.8422676732,11.481272095,11.4405490258,11.5720217274,10.0682490763,15.5127407697,13.9192070347,-1.04331705446,4.80534618431,0.502747852549,14.4156076896,0.464746464009,13.6034275148,10.0682490763,-1.75241822317,172.975087985,0.922295376262,16.0438319782,14.2621728608,11.7832141804,12.3809164044,11.6191189275,14.2936199212,14.8422676732,11.481272095,11.4405490258,11.5720217274,15.5127407697,13.9192070347,14.4156076896,13.6034275148,-166.224222333
71,16.0897503446,14.2728358953,11.7301599884,12.3600802979,11.5713483157,14.3047929529,4615.32761092,14.8648420134,11.445769234,11.4188913076,11.5497221226,10.0997187365,15.5487149263,13.9242341767,-1.02531091347,4.78225196985,0.512167582947,14.424663595,0.481719395505,13.6037005729,10.0997187365,-1.47250340905,175.727086992,0.936578957687,16.0897503446,14.2728358953,11.7301599884,12.3600802979,11.5713483157,14.3047929529,14.8648420134,11.445769234,11.4188913076,11.5497221226,15.5487149263,13.9242341767,14.424663595,13.6037005729,-166.218208537
72,16.0603713462,14.2552054351,11.7482447287,12.3555434753,11.5840599684,14.2897281092,4645.14177908,14.8462512378,11.4480362638,11.4100555033,11.5483895902,10.073038624,15.524083867,13.9097705255,-1.03653613908,4.79946362985,0.507133924645,14.4126773031,0.469941275255,13.58839176,10.073038624,-1.70779221089,171.770810451,0.956518597726,16.0603713462,14.2552054351,11.7482447287,12.3555434753,11.5840599684,14.2897281092,14.8462512378,11.4480362638,11.4100555033,11.5483895902,15.524083867,13.9097705255,14.4126773031,13.58839176,-166.217659857
73,16.0759487187,14.2664095739,11.7319439921,12.3591340721,11.5730317014,14.2970109606,4612.41657604,14.8544976315,11.4467376068,11.4190182231,11.5466465441,10.1067250818,15.5362404619,13.9182458023,-1.02880794378,4.78230430268,0.509592740373,14.4165274164,0.48047803539,13.5995220975,10.1067250818,-1.49125364632,175.284642611,0.922043097119,16.0759487187,14.2664095739,11.7319439921,12.3591340721,11.5730317014,14.2970109606,14.8544976315,11.4467376068,11.4190182231,11.5466465441,15.5362404619,13.9182458023,14.4165274164,13.5995220975,-166.169408099
74,16.0486215333,14.2688860322,11.7481839821,12.3853121949,11.6021126132,14.3032287971,4703.6763043,14.8493425056,11.4944071279,11.4817489882,11.6252289458,10.0778442849,15.5145425401,13.9385785999,-0.933741478448,4.74641163034,0.536501631542,14.4205793552,0.51379962452,13.6277939486,10.0778442849,-1.22988433113,194.917336346,0.966716395735,16.0486215333,14.2688860322,11.7481839821,12.3853121949,11.6021126132,14.3032287971,14.8493425056,11.4944071279,11.4817489882,11.6252289458,15.5145425401,13.9385785999,14.4205793552,13.6277939486,-166.165872603
75,16.0380106675,14.2677597312,11.7890773136,12.3956765235,11.6330814348,14.3032219986,4711.23537224,14.8474975015,11.5070635768,11.4757615457,11.6218408565,10.0393140048,15.5092666424,13.9353767461,-0.981711427778,4.78361193163,0.523154189661,14.4246964819,0.486097024013,13.6224212171,10.0393140048,-1.59314891483,184.559387052,0.967064347026,16.0380106675,14.2677597312,11.7890773136,12.3956765235,11.6330814348,14.3032219986,14.8474975015,11.5070635768,11.4757615457,11.6218408565,15.5092666424,13.9353767461,14.4246964819,13.6224212171,-166.149315523
76,16.0703202874,14.2758395436,11.803017989,12.3878844652,11.6330070923,14.3122421351,4666.31858726,14.8668429953,11.4858991002,11.4354568411,11.5766335795,10.0373699453,15.5402453272,13.9319659178,-1.05672883119,4.82183983545,0.49629079468,14.4379903528,0.453066828657,13.6091323392,10.0373699453,-1.99835997938,169.321635943,0.967028151142,16.0703202874,14.2758395436,11.803017989,12.3878844652,11.6330070923,14.3122421351,14.8668429953,11.4858991002,11.4354568411,11.5766335795,15.5402453272,13.9319659178,14.4379903528,13.6091323392,-166.142391873
